Continente,cod continente,País,cod pais,UF,cod uf,Via,cod via,ano,Mês,cod mes,Chegadas
América do Sul,4,Venezuela,37,Paraná,16,Aéreo,1,2023,Outubro,10,2
América do Sul,4,Venezuela,37,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Alemanha,57,Paraná,16,Aéreo,1,2023,Outubro,10,11
Europa,6,Alemanha,57,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Argentina,26,Paraná,16,Aéreo,1,2023,Outubro,10,357
América do Sul,4,Argentina,26,Paraná,16,Aéreo,1,2023,Outubro,10,0
Oceania,7,Austrália,90,Paraná,16,Aéreo,1,2023,Outubro,10,9
Oceania,7,Austrália,90,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Áustria,58,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Áustria,58,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Bélgica,59,Paraná,16,Aéreo,1,2023,Outubro,10,2
Europa,6,Bélgica,59,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Bolívia,27,Paraná,16,Aéreo,1,2023,Outubro,10,3
América do Sul,4,Bolívia,27,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Canadá,23,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Chile,28,Paraná,16,Aéreo,1,2023,Outubro,10,263
América do Sul,4,Chile,28,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Paraná,16,Aéreo,1,2023,Outubro,10,2
Ásia,5,China,40,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,Paraná,16,Aéreo,1,2023,Outubro,10,10
América do Sul,4,Colômbia,29,Paraná,16,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,Paraná,16,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Dinamarca,62,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Dinamarca,62,Paraná,16,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,El Salvador,14,Paraná,16,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Equador,30,Paraná,16,Aéreo,1,2023,Outubro,10,4
América do Sul,4,Equador,30,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Espanha,65,Paraná,16,Aéreo,1,2023,Outubro,10,4
Europa,6,Espanha,65,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Estados Unidos,24,Paraná,16,Aéreo,1,2023,Outubro,10,16
América do Norte,3,Estados Unidos,24,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Finlândia,67,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Finlândia,67,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,Paraná,16,Aéreo,1,2023,Outubro,10,4
Europa,6,França,68,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Holanda,70,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Holanda,70,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Hungria,71,Paraná,16,Aéreo,1,2023,Outubro,10,1
Ásia,5,Índia,44,Paraná,16,Aéreo,1,2023,Outubro,10,2
Europa,6,Irlanda,72,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Itália,73,Paraná,16,Aéreo,1,2023,Outubro,10,2
Europa,6,Itália,73,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,Paraná,16,Aéreo,1,2023,Outubro,10,1
Ásia,5,Japão,48,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Malásia,50,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Malásia,50,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,Paraná,16,Aéreo,1,2023,Outubro,10,4
América do Norte,3,México,25,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,Paraná,16,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,Paraná,16,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Paraguai,33,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Paraguai,33,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Peru,34,Paraná,16,Aéreo,1,2023,Outubro,10,6
América do Sul,4,Peru,34,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Polônia,78,Paraná,16,Aéreo,1,2023,Outubro,10,1
Europa,6,Portugal,79,Paraná,16,Aéreo,1,2023,Outubro,10,4
Europa,6,Portugal,79,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Reino Unido,80,Paraná,16,Aéreo,1,2023,Outubro,10,2
Europa,6,Reino Unido,80,Paraná,16,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,República Dominicana,20,Paraná,16,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,República Dominicana,20,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,República Tcheca,81,Paraná,16,Aéreo,1,2023,Outubro,10,6
Europa,6,Romênia,82,Paraná,16,Aéreo,1,2023,Outubro,10,1
Europa,6,Romênia,82,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Rússia,83,Paraná,16,Aéreo,1,2023,Outubro,10,2
Europa,6,Suécia,85,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Suécia,85,Paraná,16,Aéreo,1,2023,Outubro,10,0
Europa,6,Suíça,86,Paraná,16,Aéreo,1,2023,Outubro,10,1
Ásia,5,Taiwan,55,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Taiwan,55,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Uruguai,36,Paraná,16,Aéreo,1,2023,Outubro,10,31
América do Sul,4,Uruguai,36,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,Paraná,16,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Venezuela,37,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Paraná,16,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Paraná,16,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Argentina,26,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Argentina,26,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Guatemala,15,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Guatemala,15,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,África do Sul,1,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
África,1,África do Sul,1,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
Europa,6,Alemanha,57,Pernambuco,17,Aéreo,1,2023,Outubro,10,339
Europa,6,Alemanha,57,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Angola,2,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Angola,2,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Argentina,26,Pernambuco,17,Aéreo,1,2023,Outubro,10,423
América do Sul,4,Argentina,26,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Oceania,7,Austrália,90,Pernambuco,17,Aéreo,1,2023,Outubro,10,4
Oceania,7,Austrália,90,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Áustria,58,Pernambuco,17,Aéreo,1,2023,Outubro,10,5
Europa,6,Áustria,58,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Bélgica,59,Pernambuco,17,Aéreo,1,2023,Outubro,10,24
Europa,6,Bélgica,59,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Bolívia,27,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
Europa,6,Outros países,89,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Bulgária,60,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Cabo Verde,3,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Cabo Verde,3,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Canadá,23,Pernambuco,17,Aéreo,1,2023,Outubro,10,11
América do Norte,3,Canadá,23,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Chile,28,Pernambuco,17,Aéreo,1,2023,Outubro,10,2
América do Sul,4,Chile,28,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Pernambuco,17,Aéreo,1,2023,Outubro,10,2
Ásia,5,Cingapura,42,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Colômbia,29,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Colômbia,29,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,Pernambuco,17,Aéreo,1,2023,Outubro,10,3
América Central e Caribe,2,Costa Rica,12,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Croácia,61,Pernambuco,17,Aéreo,1,2023,Outubro,10,4
Europa,6,Croácia,61,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Cuba,13,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Cuba,13,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Dinamarca,62,Pernambuco,17,Aéreo,1,2023,Outubro,10,7
Europa,6,Dinamarca,62,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,El Salvador,14,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,El Salvador,14,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Equador,30,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Equador,30,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Eslováquia,63,Pernambuco,17,Aéreo,1,2023,Outubro,10,2
Europa,6,Eslovênia,64,Pernambuco,17,Aéreo,1,2023,Outubro,10,3
Europa,6,Espanha,65,Pernambuco,17,Aéreo,1,2023,Outubro,10,90
Europa,6,Espanha,65,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Estados Unidos,24,Pernambuco,17,Aéreo,1,2023,Outubro,10,503
América do Norte,3,Estados Unidos,24,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Estônia,66,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Estônia,66,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Finlândia,67,Pernambuco,17,Aéreo,1,2023,Outubro,10,4
Europa,6,Finlândia,67,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,Pernambuco,17,Aéreo,1,2023,Outubro,10,147
Europa,6,França,68,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Grécia,69,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Grécia,69,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
Europa,6,Holanda,70,Pernambuco,17,Aéreo,1,2023,Outubro,10,22
Europa,6,Holanda,70,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Honduras,17,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Honduras,17,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Hungria,71,Pernambuco,17,Aéreo,1,2023,Outubro,10,2
Europa,6,Hungria,71,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Índia,44,Pernambuco,17,Aéreo,1,2023,Outubro,10,2
Ásia,5,Irã,46,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Irlanda,72,Pernambuco,17,Aéreo,1,2023,Outubro,10,24
Europa,6,Irlanda,72,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Itália,73,Pernambuco,17,Aéreo,1,2023,Outubro,10,261
Europa,6,Itália,73,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Luxemburgo,76,Pernambuco,17,Aéreo,1,2023,Outubro,10,11
Europa,6,Luxemburgo,76,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Marrocos,6,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Marrocos,6,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,Pernambuco,17,Aéreo,1,2023,Outubro,10,3
América do Norte,3,México,25,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Moçambique,7,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Moçambique,7,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Nicarágua,18,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Nicarágua,18,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,Pernambuco,17,Aéreo,1,2023,Outubro,10,6
Europa,6,Noruega,77,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Panamá,19,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Panamá,19,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Paraguai,33,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Paraguai,33,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Peru,34,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Peru,34,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Polônia,78,Pernambuco,17,Aéreo,1,2023,Outubro,10,8
Europa,6,Polônia,78,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Portugal,79,Pernambuco,17,Aéreo,1,2023,Outubro,10,697
Europa,6,Portugal,79,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Reino Unido,80,Pernambuco,17,Aéreo,1,2023,Outubro,10,46
Europa,6,Reino Unido,80,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,República da Coreia,52,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
Ásia,5,República da Coreia,52,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,República Tcheca,81,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,República Tcheca,81,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Romênia,82,Pernambuco,17,Aéreo,1,2023,Outubro,10,2
Europa,6,Romênia,82,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Rússia,83,Pernambuco,17,Aéreo,1,2023,Outubro,10,3
Europa,6,Rússia,83,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Sérvia,84,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Sérvia,84,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Suécia,85,Pernambuco,17,Aéreo,1,2023,Outubro,10,13
Europa,6,Suécia,85,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Suíça,86,Pernambuco,17,Aéreo,1,2023,Outubro,10,147
Europa,6,Suíça,86,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Ásia,5,Taiwan,55,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Trinidad e Tobago,21,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Trinidad e Tobago,21,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
África,1,Tunísia,10,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
Europa,6,Turquia,87,Pernambuco,17,Aéreo,1,2023,Outubro,10,1
Europa,6,Ucrânia,88,Pernambuco,17,Aéreo,1,2023,Outubro,10,3
Europa,6,Ucrânia,88,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Uruguai,36,Pernambuco,17,Aéreo,1,2023,Outubro,10,838
América do Sul,4,Uruguai,36,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,Pernambuco,17,Aéreo,1,2023,Outubro,10,0
Europa,6,Alemanha,57,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
América do Norte,3,Canadá,23,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
América do Sul,4,Colômbia,29,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Europa,6,Espanha,65,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Europa,6,Estônia,66,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Europa,6,Holanda,70,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Europa,6,Itália,73,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Europa,6,Portugal,79,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Europa,6,Reino Unido,80,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,30
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
África,1,África do Sul,1,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,56
África,1,África do Sul,1,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,3
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Alemanha,57,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,2263
Europa,6,Alemanha,57,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Angola,2,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,9
África,1,Angola,2,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Ásia,5,Arábia Saudita,38,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,38
Ásia,5,Arábia Saudita,38,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,8
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Argentina,26,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,27630
América do Sul,4,Argentina,26,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,11
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Oceania,7,Austrália,90,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,704
Oceania,7,Austrália,90,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Áustria,58,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,471
Europa,6,Áustria,58,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,2
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,39
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Bangladesh,39,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,4
Ásia,5,Bangladesh,39,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,5
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Bélgica,59,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,373
Europa,6,Bélgica,59,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,6
América Central e Caribe,2,Outros países,22,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,13
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Bolívia,27,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,72
América do Sul,4,Bolívia,27,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,2
Europa,6,Outros países,89,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Europa,6,Bulgária,60,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,104
Europa,6,Bulgária,60,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,1
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Cabo Verde,3,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,9
África,1,Cabo Verde,3,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,3
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Canadá,23,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,589
América do Norte,3,Canadá,23,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,11
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Chile,28,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,19514
América do Sul,4,Chile,28,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,323
Ásia,5,China,40,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,7
Ásia,5,Outros países,56,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,113
Ásia,5,Cingapura,42,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,2802
América do Sul,4,Colômbia,29,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,3
África,1,Outros países,11,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,Rio de Janeiro,19,Aéreo,1,2023,Outubro,10,511
